file_id,company,bucket_code,bucket_name,disposition,current,confidence,needs_review,doc_date,doc_date_source,confidentiality,stage,version_family,superseded_by,duplicate_of,filename,ext,size_bytes,mtime_iso,sha256,origin_folder,origin_kind,company_evidence,summary,extracted_numbers,evidence,flags,gnative_url,also_relevant_to,source_rel,dest_rel,source_path,text_chars
F00018,Cambium,01,Investment Memos & IC,SUPERSEDED,False,0.75,False,2024-01-20,mtime,internal,draft,Cambium|01|internal|Cambium|investment memo cambium internal|,F00019,,Investment Memo - Cambium - internal - draft.docx,.docx,38299,2024-01-20,,Cambium,company,origin-folder,Investment Memos & IC — Investment Memo - Cambium - internal - draft,,name:'investment memo'->+3 | name~'memo'->+1 | method:baseline,content-skipped-fast-mode,,,Cambium/Investment Memo - Cambium - internal - draft.docx,COMPANIES/Cambium/14_Historical_Superseded/Investment Memo - Cambium - internal - draft.docx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cambium/Investment Memo - Cambium - internal - draft.docx,0
F00019,Cambium,01,Investment Memos & IC,PLACED,True,0.75,False,2024-02-10,mtime,internal,final,Cambium|01|internal|Cambium|investment memo cambium internal|,,,Investment Memo - Cambium - internal - final v2.docx,.docx,38251,2024-02-10,,Cambium,company,origin-folder,Investment Memos & IC — Investment Memo - Cambium - internal - final v2,,name:'investment memo'->+3 | name~'memo'->+1 | method:baseline,content-skipped-fast-mode,,,Cambium/Investment Memo - Cambium - internal - final v2.docx,COMPANIES/Cambium/01_Investment_Memos_and_IC/Investment Memo - Cambium - internal - final v2.docx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cambium/Investment Memo - Cambium - internal - final v2.docx,0
F00020,Cambium,01,Investment Memos & IC,PLACED,True,0.75,False,2024-02-12,mtime,external,,Cambium|01|external|Cambium|investment memo cambium external redacted|,,,Investment Memo Cambium external redacted.docx,.docx,38120,2024-02-12,,Cambium,company,origin-folder,Investment Memos & IC — Investment Memo Cambium external redacted,,name:'investment memo'->+3 | name~'memo'->+1 | method:baseline,content-skipped-fast-mode,,,Cambium/Investment Memo Cambium external redacted.docx,COMPANIES/Cambium/01_Investment_Memos_and_IC/Investment Memo Cambium external redacted.docx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cambium/Investment Memo Cambium external redacted.docx,0
F00021,Cambium,15,Unclassified / Pending Review,PENDING,True,0.15,True,2026-06-24,mtime,,,,,,random_unlabeled_thing.bin,.bin,4096,2026-06-24,,Cambium,company,origin-folder,Unclassified / Pending Review — random_unlabeled_thing,,no-signal | method:baseline-uncertain,content-skipped-fast-mode,,,Cambium/random_unlabeled_thing.bin,COMPANIES/Cambium/15_Unclassified_Pending_Review/random_unlabeled_thing.bin,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cambium/random_unlabeled_thing.bin,0
F00022,Cambium,03,Cap Table & Equity,PLACED,True,0.974,False,2024-03-15,filename,,,Cambium|03||Cap Tables|cambium cap table|,,,Cambium Cap Table 2024-03-15.xlsx,.xlsx,6660,2024-03-15,,Cap Tables,theme,token-match:'cambium',Cap Table & Equity — Ownership % (FD),Option Pool (unissued)=1250000@Summary!C6; Fully diluted shares=12500000@Summary!C8; Pre-money valuation=34000000@Summary!C9; Post-money valuation=42000000@Summary!C10,theme-origin->+5 | name:'cap table'->+3 | content:'fully diluted'->+2 | content:'ownership %'->+2 | ext:.xlsx->+1 | path:'Cap Tables'~'cap table'(+5.0) | method:baseline,,,,Cap Tables/Cambium Cap Table 2024-03-15.xlsx,COMPANIES/Cambium/03_Cap_Table_and_Equity/Cambium Cap Table 2024-03-15__F00022.xlsx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cap Tables/Cambium Cap Table 2024-03-15.xlsx,532
F00023,Nth Cycle,03,Cap Table & Equity,PLACED,True,0.975,False,2024-02-01,mtime,,,Nth Cycle|03||Cap Tables|nthcycle captable|,,,NthCycle_captable.xlsx,.xlsx,6668,2024-02-01,,Cap Tables,theme,token-match:'nthcycle',Cap Table & Equity — Ownership % (FD),Option Pool (unissued)=830000@Summary!C6; Fully diluted shares=8300000@Summary!C8; Pre-money valuation=23000000@Summary!C9; Post-money valuation=26000000@Summary!C10,theme-origin->+5 | name:'cap table'->+3 | name~'captable'->+1 | content:'fully diluted'->+2 | content:'ownership %'->+2 | ext:.xlsx->+1 | path:'Cap Tables'~'cap table'(+5.0) | method:baseline,,,,Cap Tables/NthCycle_captable.xlsx,COMPANIES/Nth Cycle/03_Cap_Table_and_Equity/NthCycle_captable.xlsx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cap Tables/NthCycle_captable.xlsx,532
F00024,Veckta,03,Cap Table & Equity,PLACED,True,0.974,False,2024-01-01,filename,,,Veckta|03||Cap Tables|veckta cap table 01|,,,Veckta cap table 2024-01.xlsx,.xlsx,6662,2024-01-15,,Cap Tables,theme,token-match:'veckta',Cap Table & Equity — Ownership % (FD),Option Pool (unissued)=710000@Summary!C6; Fully diluted shares=7100000@Summary!C8; Pre-money valuation=19000000@Summary!C9; Post-money valuation=22000000@Summary!C10,theme-origin->+5 | name:'cap table'->+3 | content:'fully diluted'->+2 | content:'ownership %'->+2 | ext:.xlsx->+1 | path:'Cap Tables'~'cap table'(+5.0) | method:baseline,,,,Cap Tables/Veckta cap table 2024-01.xlsx,COMPANIES/Veckta/03_Cap_Table_and_Equity/Veckta cap table 2024-01.xlsx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cap Tables/Veckta cap table 2024-01.xlsx,532
F00025,Nth Cycle,10,Technical & Diligence,PLACED,True,0.99,False,2024-02-08,mtime,,,Nth Cycle|10||Diligence|nth cycle patent summary|,,,Nth Cycle patent summary.pdf,.pdf,2232,2024-02-08,,Diligence,theme,name-match:'nth cycle',Technical & Diligence — Nth Cycle patent summary,,theme-origin->+5 | name:'patent'->+3 | name~'diligence'->+1 | path:'Diligence'~'diligence'(+5.0) | method:baseline,content-skipped-fast-mode,,,Diligence/Nth Cycle patent summary.pdf,COMPANIES/Nth Cycle/10_Technical_and_Diligence/Nth Cycle patent summary.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Diligence/Nth Cycle patent summary.pdf,0
F00026,Veckta,10,Technical & Diligence,PLACED,True,0.99,False,2024-01-20,mtime,,,Veckta|10||Diligence|veckta technical diligence|,,,Veckta technical diligence.pdf,.pdf,2364,2024-01-20,,Diligence,theme,token-match:'veckta',Technical & Diligence — Veckta technical diligence,,theme-origin->+5 | name:'technical diligence'->+3 | name~'diligence'->+1 | name~'technical'->+1 | path:'Diligence'~'diligence'(+5.0) | method:baseline,content-skipped-fast-mode,,,Diligence/Veckta technical diligence.pdf,COMPANIES/Veckta/10_Technical_and_Diligence/Veckta technical diligence.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Diligence/Veckta technical diligence.pdf,0
F00027,Hestia,12,Company Materials,PLACED,True,0.688,False,2023-10-01,mtime,,,Hestia|12||Hestia|hestia one pager|,,,Hestia one-pager.pdf,.pdf,2050,2023-10-01,,Hestia,company,origin-folder,Company Materials — Hestia one-pager,,name:'one pager'->+3 | method:baseline,content-skipped-fast-mode,,,Hestia/Hestia one-pager.pdf,COMPANIES/Hestia/12_Company_Materials/Hestia one-pager.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Hestia/Hestia one-pager.pdf,0
F00028,Cambium,01,Investment Memos & IC,PLACED,True,0.99,False,2024-02-10,mtime,internal,final,Cambium|01|internal|Investment Memos|cambium investment memo internal|,,,Cambium Investment Memo - internal - final v2.docx,.docx,38251,2024-02-10,,Investment Memos,theme,token-match:'cambium',Investment Memos & IC — Cambium Investment Memo - internal - final v2,,theme-origin->+5 | name:'investment memo'->+3 | name~'memo'->+1 | path:'Investment Memos'~'investment memo'(+5.0) | method:baseline,content-skipped-fast-mode,,,Investment Memos/Cambium Investment Memo - internal - final v2.docx,COMPANIES/Cambium/01_Investment_Memos_and_IC/Cambium Investment Memo - internal - final v2.docx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Investment Memos/Cambium Investment Memo - internal - final v2.docx,0
F00029,Nth Cycle,01,Investment Memos & IC,PLACED,True,0.99,False,2024-02-05,mtime,,,Nth Cycle|01||Investment Memos|nth cycle ic memo|,,,Nth Cycle - IC memo.docx,.docx,38264,2024-02-05,,Investment Memos,theme,name-match:'nth cycle',Investment Memos & IC — Nth Cycle - IC memo,,theme-origin->+5 | name:'investment memo'->+3 | name:'ic memo'->+3 | name~'memo'->+1 | path:'Investment Memos'~'investment memo'(+5.0) | method:baseline,content-skipped-fast-mode,,,Investment Memos/Nth Cycle - IC memo.docx,COMPANIES/Nth Cycle/01_Investment_Memos_and_IC/Nth Cycle - IC memo.docx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Investment Memos/Nth Cycle - IC memo.docx,0
F00030,Veckta,01,Investment Memos & IC,PLACED,True,0.99,False,2024-01-10,mtime,,,Veckta|01||Investment Memos|veckta investment memo|,,,Veckta investment memo.docx,.docx,38256,2024-01-10,,Investment Memos,theme,token-match:'veckta',Investment Memos & IC — Veckta investment memo,,theme-origin->+5 | name:'investment memo'->+3 | name~'memo'->+1 | path:'Investment Memos'~'investment memo'(+5.0) | method:baseline,content-skipped-fast-mode,,,Investment Memos/Veckta investment memo.docx,COMPANIES/Veckta/01_Investment_Memos_and_IC/Veckta investment memo.docx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Investment Memos/Veckta investment memo.docx,0
F00031,Veckta,07,Monitoring & Investor Updates,PLACED,True,0.99,False,2024-03-01,filename,,,Veckta|07||Investor Updates|veckta investor update mar 2024|2024-03-01,,,Veckta investor update Mar 2024.pdf,.pdf,2472,2024-03-31,,Investor Updates,theme,token-match:'veckta',Monitoring & Investor Updates — Veckta investor update Mar 2024,,theme-origin->+5 | name:'investor update'->+3 | name~'update'->+1 | path:'Investor Updates'~'investor update'(+5.0) | method:baseline,content-skipped-fast-mode,,,Investor Updates/Veckta investor update Mar 2024.pdf,COMPANIES/Veckta/07_Monitoring_and_Investor_Updates/Veckta investor update Mar 2024.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Investor Updates/Veckta investor update Mar 2024.pdf,0
F00032,NxLite,03,Cap Table & Equity,PLACED,True,0.804,False,2022-06-01,mtime,,,NxLite|03||NxLite|nxlite captable final|,,,NXLITE_CAPTABLE_FINAL.XLSX,.xlsx,6670,2022-06-01,,NxLite,company,origin-folder,Cap Table & Equity — Ownership % (FD),Option Pool (unissued)=640000@Summary!C6; Fully diluted shares=6400000@Summary!C8; Pre-money valuation=14000000@Summary!C9; Post-money valuation=18000000@Summary!C10,name~'captable'->+1 | content:'fully diluted'->+2 | content:'ownership %'->+2 | ext:.xlsx->+1 | method:baseline,,,,NxLite/NXLITE_CAPTABLE_FINAL.XLSX,COMPANIES/NxLite/03_Cap_Table_and_Equity/NXLITE_CAPTABLE_FINAL.XLSX,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/NxLite/NXLITE_CAPTABLE_FINAL.XLSX,532
F00033,NxLite,07,Monitoring & Investor Updates,PLACED,True,0.75,False,2024-02-01,filename,,,NxLite|07||NxLite|nxlite investor update february 2024|2024-02-01,,,NxLite investor update February 2024.pdf,.pdf,2471,2024-02-29,,NxLite,company,origin-folder,Monitoring & Investor Updates — NxLite investor update February 2024,,name:'investor update'->+3 | name~'update'->+1 | method:baseline,content-skipped-fast-mode,,,NxLite/NxLite investor update February 2024.pdf,COMPANIES/NxLite/07_Monitoring_and_Investor_Updates/NxLite investor update February 2024.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/NxLite/NxLite investor update February 2024.pdf,0
F00034,NxLite,07,Monitoring & Investor Updates,PLACED,True,0.75,False,2024-01-01,filename,,,NxLite|07||NxLite|nxlite investor update january 2024|2024-01-01,,,NxLite investor update January 2024.pdf,.pdf,2471,2024-01-31,,NxLite,company,origin-folder,Monitoring & Investor Updates — NxLite investor update January 2024,,name:'investor update'->+3 | name~'update'->+1 | method:baseline,content-skipped-fast-mode,,,NxLite/NxLite investor update January 2024.pdf,COMPANIES/NxLite/07_Monitoring_and_Investor_Updates/NxLite investor update January 2024.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/NxLite/NxLite investor update January 2024.pdf,0
F00035,NxLite,02,Financing & Legal,PLACED,True,0.688,False,2022-05-15,mtime,,,NxLite|02||NxLite|nxlite term sheet 2022|,,,NxLite_term_sheet_2022.pdf,.pdf,2824,2022-05-15,,NxLite,company,origin-folder,Financing & Legal — NxLite_term_sheet_2022,,name:'term sheet'->+3 | method:baseline,content-skipped-fast-mode,,,NxLite/NxLite_term_sheet_2022.pdf,COMPANIES/NxLite/02_Financing_and_Legal/NxLite_term_sheet_2022.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/NxLite/NxLite_term_sheet_2022.pdf,0
F00036,Reframe,01,Investment Memos & IC,PLACED,True,0.75,False,2024-03-02,mtime,,,Reframe|01||Reframe|reframe investment memo|,,,Reframe Investment Memo.docx,.docx,38242,2024-03-02,,Reframe,company,origin-folder,Investment Memos & IC — Reframe Investment Memo,,name:'investment memo'->+3 | name~'memo'->+1 | method:baseline,content-skipped-fast-mode,,,Reframe/Reframe Investment Memo.docx,COMPANIES/Reframe/01_Investment_Memos_and_IC/Reframe Investment Memo.docx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Reframe/Reframe Investment Memo.docx,0
F00037,Reframe,03,Cap Table & Equity,PLACED,True,0.688,True,2024-02-20,mtime,,,Reframe|03||Reframe|reframe cap table|,,,Reframe cap table.png,.png,12125,2024-02-20,,Reframe,company,origin-folder,Cap Table & Equity — Reframe cap table,,name:'cap table'->+3 | method:baseline,image-only,,,Reframe/Reframe cap table.png,COMPANIES/Reframe/03_Cap_Table_and_Equity/Reframe cap table.png,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Reframe/Reframe cap table.png,0
F00038,Reframe,15,Unclassified / Pending Review,PENDING,True,0.625,True,2024-03-10,mtime,,,,,,Reframe customer LOI.pdf,.pdf,2298,2024-03-10,,Reframe,company,origin-folder,Unclassified / Pending Review — Reframe customer LOI,,name~'customer'->+1 | name~'loi'->+1 | method:baseline-uncertain,content-skipped-fast-mode,,,Reframe/Reframe customer LOI.pdf,COMPANIES/Reframe/15_Unclassified_Pending_Review/Reframe customer LOI.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Reframe/Reframe customer LOI.pdf,0
