file_id,company,bucket_code,bucket_name,disposition,current,confidence,needs_review,doc_date,doc_date_source,confidentiality,stage,version_family,superseded_by,duplicate_of,filename,ext,size_bytes,mtime_iso,sha256,origin_folder,origin_kind,company_evidence,summary,extracted_numbers,evidence,flags,gnative_url,also_relevant_to,source_rel,dest_rel,source_path,text_chars
F00011,Cambium,04,Financials & Models,PLACED,True,0.846,False,2024-03-01,mtime,,,Cambium|04||Cambium|cambium financial model|,,,Cambium Financial Model v3.xlsm,.xlsm,7294,2024-03-01,87430d2476106307b511d515f343532b00218970368652fab307c3264ade46a8,Cambium,company,origin-folder,Financials & Models — Revenue CAGR (FY24-26E),Monthly net burn ($)=600000@Assumptions!B4; Cash on hand ($)=9000000@Assumptions!B5; Runway (months)=15@Assumptions!B6; Revenue=400000@P&L!B2; EBITDA=-1692000@P&L!B8; ARR (exit)=2550000@P&L!B9; Beginning cash=9000000@Cash Flow!B2; Net burn=7200000@Cash Flow!B3; Ending cash=9000000@Cash Flow!B5,name:'financial model'->+3 | name~'model'->+1 | content:'gross margin'->+2 | content:'ebitda'->+2 | ext:.xlsm->+1 | method:baseline,macro-enabled,,,Cambium/Cambium Financial Model v3.xlsm,COMPANIES/Cambium/04_Financials_and_Models/Cambium Financial Model v3.xlsm,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cambium/Cambium Financial Model v3.xlsm,472
F00012,Cambium,07,Monitoring & Investor Updates,PLACED,True,0.67,False,2024-04-05,mtime,confidential,final,Cambium|07|confidential|Cambium|cambium q1 24 update 2|2024-04-05,,,Cambium Q1'24 Update (final) v2 #2.pdf,.pdf,2473,2024-04-05,a69e2e46929f5f4ceb4ecf9f00c85c2b87cbe7e41651a96015efb63933b14780,Cambium,company,origin-folder,Monitoring & Investor Updates — Cambium — Investor Update,,name~'update'->+1 | content:'investor update'->+2 | content:'this month'->+2 | method:baseline,,,,Cambium/Cambium Q1'24 Update (final) v2 #2.pdf,COMPANIES/Cambium/07_Monitoring_and_Investor_Updates/Cambium Q1'24 Update (final) v2 _2.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cambium/Cambium Q1'24 Update (final) v2 #2.pdf,1093
F00013,Cambium,05,Non-Dilutive & Grants,PLACED,True,0.99,False,2023-11-01,mtime,,,Cambium|05||Cambium|cambium sbir grant award|,,,Cambium SBIR grant award.pdf,.pdf,2282,2023-11-01,5f5008303d4c38a01f4c585b063e87592931d33c4cd97de25453c5b5255d9b9c,Cambium,company,origin-folder,Non-Dilutive & Grants — Cambium — Grant Award Notice,,name:'grant award'->+3 | name:'sbir'->+3 | name~'grant'->+1 | name~'award'->+1 | content:'grant award'->+2 | content:'award number'->+2 | method:baseline,,,,Cambium/Cambium SBIR grant award.pdf,COMPANIES/Cambium/05_Non_Dilutive_and_Grants/Cambium SBIR grant award.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cambium/Cambium SBIR grant award.pdf,568
F00014,Cambium,02,Financing & Legal,PLACED,True,0.59,False,2024-01-15,mtime,,executed,Cambium|02||Cambium|cambium term sheet|,,,Cambium Term Sheet - executed.pdf,.pdf,2828,2024-01-15,924783952236dc981c05e134362e3770703514201837e55e944156c29b6509c0,Cambium,company,origin-folder,Financing & Legal — Cambium — Series A Term Sheet,,name:'term sheet'->+3 | content:'the parties agree'->+2 | method:baseline,,,,Cambium/Cambium Term Sheet - executed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Cambium Term Sheet - executed.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cambium/Cambium Term Sheet - executed.pdf,1266
F00015,Cambium,08,Meeting Notes & Calls,PLACED,True,0.909,False,2024-01-10,filename,,,Cambium|08||Cambium|cambium call notes 2024 01 10|2024-01-10,,,Cambium call notes 2024-01-10.txt,.txt,569,2024-01-10,4285002757c791acd48fe9862645ac68444c6255d8f9ccdf926007975cb9dc34,Cambium,company,origin-folder,Meeting Notes & Calls — CALL NOTES — Cambium <> VoLo Earth,,name:'call notes'->+3 | name~'notes'->+1 | name~'call'->+1 | content:'call notes'->+2 | content:'attendees'->+2 | method:baseline,,,,Cambium/Cambium call notes 2024-01-10.txt,COMPANIES/Cambium/08_Meeting_Notes_and_Calls/Cambium call notes 2024-01-10.txt,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cambium/Cambium call notes 2024-01-10.txt,567
F00016,Cambium,11,Impact & Climate,PLACED,True,0.99,False,2023-01-01,filename,,,Cambium|11||Cambium|cambium impact report|,,,Cambium impact report 2023.pdf,.pdf,2377,2023-12-31,4bc3e155c46a2368aa9ea662e9d6a7b3616d324cabe96dcbc0114c3cc00e8381,Cambium,company,origin-folder,Impact & Climate — Cambium — 2023 Impact Report,,name:'impact report'->+3 | name~'impact'->+1 | content:'carbon abatement'->+2 | content:'life cycle assessment'->+2 | method:baseline,,,,Cambium/Cambium impact report 2023.pdf,COMPANIES/Cambium/11_Impact_and_Climate/Cambium impact report 2023.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cambium/Cambium impact report 2023.pdf,712
F00017,Cambium,12,Company Materials,PLACED,True,0.857,False,2024-01-08,mtime,,,Cambium|12||Cambium|cambium pitch deck|,,,Cambium pitch deck.pptx,.pptx,35239,2024-01-08,8e8effdc36cd1474960086dcdc825bd82cdbc329e4a2823b8fbc4e65b26167fe,Cambium,company,origin-folder,Company Materials — Carbon Removal · Series A Investor Deck,,name:'pitch deck'->+3 | name~'deck'->+1 | name~'pitch'->+1 | content:'the problem'->+2 | content:'the solution'->+2 | ext:.pptx->+1 | method:baseline,,,,Cambium/Cambium pitch deck.pptx,COMPANIES/Cambium/12_Company_Materials/Cambium pitch deck.pptx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cambium/Cambium pitch deck.pptx,508
F00018,Cambium,01,Investment Memos & IC,SUPERSEDED,False,0.833,False,2024-01-20,mtime,internal,draft,Cambium|01|internal|Cambium|investment memo cambium internal|,F00019,,Investment Memo - Cambium - internal - draft.docx,.docx,38299,2024-01-20,d37b0633cf13387aa4b17d5637c8095928685921b8785b61a6a052aad308dec4,Cambium,company,origin-folder,Investment Memos & IC — Investment Memo — Cambium (Carbon Removal),,name:'investment memo'->+3 | name~'memo'->+1 | content:'investment memo'->+2 | content:'investment committee'->+2 | method:baseline,,,,Cambium/Investment Memo - Cambium - internal - draft.docx,COMPANIES/Cambium/14_Historical_Superseded/Investment Memo - Cambium - internal - draft.docx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cambium/Investment Memo - Cambium - internal - draft.docx,2453
F00019,Cambium,01,Investment Memos & IC,PLACED,True,0.833,False,2024-02-10,mtime,internal,final,Cambium|01|internal|Cambium|investment memo cambium internal|,,,Investment Memo - Cambium - internal - final v2.docx,.docx,38251,2024-02-10,86962c4d2c073a04c0bc0119ad7a42ac9ccb7b5041089f5e123163018936b6a2,Cambium,company,origin-folder,Investment Memos & IC — Investment Memo — Cambium (Carbon Removal),,name:'investment memo'->+3 | name~'memo'->+1 | content:'investment memo'->+2 | content:'investment committee'->+2 | method:baseline,,,,Cambium/Investment Memo - Cambium - internal - final v2.docx,COMPANIES/Cambium/01_Investment_Memos_and_IC/Investment Memo - Cambium - internal - final v2.docx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cambium/Investment Memo - Cambium - internal - final v2.docx,2373
F00020,Cambium,01,Investment Memos & IC,PLACED,True,0.833,False,2024-02-12,mtime,external,,Cambium|01|external|Cambium|investment memo cambium external redacted|,,,Investment Memo Cambium external redacted.docx,.docx,38120,2024-02-12,cfc2009cc7374bbbf8a4b453ba2c1fd25abd0b620c82789274d6421044c7338b,Cambium,company,origin-folder,Investment Memos & IC — Investment Memo — Cambium (Carbon Removal),,name:'investment memo'->+3 | name~'memo'->+1 | content:'investment memo'->+2 | content:'investment committee'->+2 | method:baseline,,,,Cambium/Investment Memo Cambium external redacted.docx,COMPANIES/Cambium/01_Investment_Memos_and_IC/Investment Memo Cambium external redacted.docx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cambium/Investment Memo Cambium external redacted.docx,2169
F00021,Cambium,15,Unclassified / Pending Review,PENDING,True,0.15,True,2026-06-24,mtime,,,,,,random_unlabeled_thing.bin,.bin,4096,2026-06-24,441c342711a2f86b4bd53957f2257b6ec63b47254b106bc780804e3ed525a6b6,Cambium,company,origin-folder,Unclassified / Pending Review — random_unlabeled_thing,,no-signal | method:baseline-uncertain,unknown-format,,,Cambium/random_unlabeled_thing.bin,COMPANIES/Cambium/15_Unclassified_Pending_Review/random_unlabeled_thing.bin,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cambium/random_unlabeled_thing.bin,0
F00022,Cambium,03,Cap Table & Equity,DUPLICATE,False,0.974,False,2024-03-15,filename,,,,,F00010,Cambium Cap Table 2024-03-15.xlsx,.xlsx,6660,2024-03-15,d0f89aa95d3da579921f418ddfcf0538b28c6af9d13e721dd63452f8bc15a178,Cap Tables,theme,token-match:'cambium',Cap Table & Equity — Ownership % (FD),Option Pool (unissued)=1250000@Summary!C6; Fully diluted shares=12500000@Summary!C8; Pre-money valuation=34000000@Summary!C9; Post-money valuation=42000000@Summary!C10,theme-origin->+5 | name:'cap table'->+3 | content:'fully diluted'->+2 | content:'ownership %'->+2 | ext:.xlsx->+1 | path:'Cap Tables'~'cap table'(+5.0) | method:baseline,exact-duplicate-of:F00010,,,Cap Tables/Cambium Cap Table 2024-03-15.xlsx,COMPANIES/Cambium/14_Historical_Superseded/Cambium Cap Table 2024-03-15.xlsx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cap Tables/Cambium Cap Table 2024-03-15.xlsx,532
F00023,Nth Cycle,03,Cap Table & Equity,PLACED,True,0.975,False,2024-02-01,mtime,,,Nth Cycle|03||Cap Tables|nthcycle captable|,,,NthCycle_captable.xlsx,.xlsx,6668,2024-02-01,15d15843243bef213d31b8895d4335d5ea91be06cdb5b157825f8b61725be54c,Cap Tables,theme,token-match:'nthcycle',Cap Table & Equity — Ownership % (FD),Option Pool (unissued)=830000@Summary!C6; Fully diluted shares=8300000@Summary!C8; Pre-money valuation=23000000@Summary!C9; Post-money valuation=26000000@Summary!C10,theme-origin->+5 | name:'cap table'->+3 | name~'captable'->+1 | content:'fully diluted'->+2 | content:'ownership %'->+2 | ext:.xlsx->+1 | path:'Cap Tables'~'cap table'(+5.0) | method:baseline,,,,Cap Tables/NthCycle_captable.xlsx,COMPANIES/Nth Cycle/03_Cap_Table_and_Equity/NthCycle_captable.xlsx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cap Tables/NthCycle_captable.xlsx,532
F00024,Veckta,03,Cap Table & Equity,PLACED,True,0.974,False,2024-01-01,filename,,,Veckta|03||Cap Tables|veckta cap table 01|,,,Veckta cap table 2024-01.xlsx,.xlsx,6662,2024-01-15,5a03a57762fb830f3e660539ea52ebe98b281047ef91e6c812e414a735905a0f,Cap Tables,theme,token-match:'veckta',Cap Table & Equity — Ownership % (FD),Option Pool (unissued)=710000@Summary!C6; Fully diluted shares=7100000@Summary!C8; Pre-money valuation=19000000@Summary!C9; Post-money valuation=22000000@Summary!C10,theme-origin->+5 | name:'cap table'->+3 | content:'fully diluted'->+2 | content:'ownership %'->+2 | ext:.xlsx->+1 | path:'Cap Tables'~'cap table'(+5.0) | method:baseline,,,,Cap Tables/Veckta cap table 2024-01.xlsx,COMPANIES/Veckta/03_Cap_Table_and_Equity/Veckta cap table 2024-01.xlsx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Cap Tables/Veckta cap table 2024-01.xlsx,532
F00025,Nth Cycle,10,Technical & Diligence,PLACED,True,0.99,False,2024-02-08,mtime,,,Nth Cycle|10||Diligence|nth cycle patent summary|,,,Nth Cycle patent summary.pdf,.pdf,2232,2024-02-08,fa6baa05728e8753ae9090e7e034d762f21c836a138cd91cf3979cd7833ad2a3,Diligence,theme,name-match:'nth cycle',Technical & Diligence — Nth Cycle — Patent Portfolio Summary,,theme-origin->+5 | name:'patent'->+3 | name~'diligence'->+1 | content:'patent'->+2 | content:'intellectual property'->+2 | path:'Diligence'~'diligence'(+5.0) | method:baseline,,,,Diligence/Nth Cycle patent summary.pdf,COMPANIES/Nth Cycle/10_Technical_and_Diligence/Nth Cycle patent summary.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Diligence/Nth Cycle patent summary.pdf,631
F00026,Veckta,10,Technical & Diligence,PLACED,True,0.952,False,2024-01-20,mtime,confidential,,Veckta|10|confidential|Diligence|veckta technical diligence|,,,Veckta technical diligence.pdf,.pdf,2364,2024-01-20,32192a8c58df526f3734a4e4b0852f0e1309a163d6349825f4bd156840a5da65,Diligence,theme,token-match:'veckta',Technical & Diligence — Veckta — Technical Diligence,,theme-origin->+5 | name:'technical diligence'->+3 | name~'diligence'->+1 | name~'technical'->+1 | content:'patent'->+2 | content:'intellectual property'->+2 | path:'Diligence'~'diligence'(+5.0) | method:baseline,,,,Diligence/Veckta technical diligence.pdf,COMPANIES/Veckta/10_Technical_and_Diligence/Veckta technical diligence.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Diligence/Veckta technical diligence.pdf,595
F00027,Hestia,12,Company Materials,PLACED,True,0.938,False,2023-10-01,mtime,,,Hestia|12||Hestia|hestia one pager|,,,Hestia one-pager.pdf,.pdf,2050,2023-10-01,b0b3faeb0b8a9aaff55c9cf0e73ee417d5aaa5d53debc5b2e279449045da2b7f,Hestia,company,origin-folder,Company Materials — Hestia — Company One-Pager,,name:'one pager'->+3 | content:'the problem'->+2 | content:'the solution'->+2 | method:baseline,,,,Hestia/Hestia one-pager.pdf,COMPANIES/Hestia/12_Company_Materials/Hestia one-pager.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Hestia/Hestia one-pager.pdf,399
F00028,Cambium,01,Investment Memos & IC,DUPLICATE,False,0.909,False,2024-02-10,mtime,internal,final,,,F00019,Cambium Investment Memo - internal - final v2.docx,.docx,38251,2024-02-10,86962c4d2c073a04c0bc0119ad7a42ac9ccb7b5041089f5e123163018936b6a2,Investment Memos,theme,token-match:'cambium',Investment Memos & IC — Investment Memo — Cambium (Carbon Removal),,theme-origin->+5 | name:'investment memo'->+3 | name~'memo'->+1 | content:'investment memo'->+2 | content:'investment committee'->+2 | path:'Investment Memos'~'investment memo'(+5.0) | method:baseline,exact-duplicate-of:F00019,,,Investment Memos/Cambium Investment Memo - internal - final v2.docx,COMPANIES/Cambium/14_Historical_Superseded/Cambium Investment Memo - internal - final v2.docx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Investment Memos/Cambium Investment Memo - internal - final v2.docx,2373
F00029,Nth Cycle,01,Investment Memos & IC,PLACED,True,0.92,False,2024-02-05,mtime,internal,,Nth Cycle|01|internal|Investment Memos|nth cycle ic memo|,,,Nth Cycle - IC memo.docx,.docx,38264,2024-02-05,df762e04d5b58c45c347c0bba92fb903808c1fd7fc6e7a277ba123b10c4238d0,Investment Memos,theme,name-match:'nth cycle',Investment Memos & IC — Investment Memo — Nth Cycle (Critical Minerals),,theme-origin->+5 | name:'investment memo'->+3 | name:'ic memo'->+3 | name~'memo'->+1 | content:'investment memo'->+2 | content:'investment committee'->+2 | path:'Investment Memos'~'investment memo'(+5.0) | method:baseline,,,,Investment Memos/Nth Cycle - IC memo.docx,COMPANIES/Nth Cycle/01_Investment_Memos_and_IC/Nth Cycle - IC memo.docx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Investment Memos/Nth Cycle - IC memo.docx,2402
F00030,Veckta,01,Investment Memos & IC,PLACED,True,0.909,False,2024-01-10,mtime,internal,,Veckta|01|internal|Investment Memos|veckta investment memo|,,,Veckta investment memo.docx,.docx,38256,2024-01-10,572aa6b70613626314f9df6fffbb5d1ab519680caee46df5992e8db7c2ea153f,Investment Memos,theme,token-match:'veckta',Investment Memos & IC — Investment Memo — Veckta (Microgrids),,theme-origin->+5 | name:'investment memo'->+3 | name~'memo'->+1 | content:'investment memo'->+2 | content:'investment committee'->+2 | path:'Investment Memos'~'investment memo'(+5.0) | method:baseline,,,,Investment Memos/Veckta investment memo.docx,COMPANIES/Veckta/01_Investment_Memos_and_IC/Veckta investment memo.docx,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Investment Memos/Veckta investment memo.docx,2392
F00031,Veckta,07,Monitoring & Investor Updates,PLACED,True,0.95,False,2024-03-01,filename,confidential,,Veckta|07|confidential|Investor Updates|veckta investor update mar 2024|2024-03-01,,,Veckta investor update Mar 2024.pdf,.pdf,2472,2024-03-31,b25b169b404f3e846463f7c25b952e1a19381b0f50df3023c785c062e1309255,Investor Updates,theme,token-match:'veckta',Monitoring & Investor Updates — Veckta — Investor Update,,theme-origin->+5 | name:'investor update'->+3 | name~'update'->+1 | content:'investor update'->+2 | content:'this month'->+2 | path:'Investor Updates'~'investor update'(+5.0) | method:baseline,,,,Investor Updates/Veckta investor update Mar 2024.pdf,COMPANIES/Veckta/07_Monitoring_and_Investor_Updates/Veckta investor update Mar 2024.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/Investor Updates/Veckta investor update Mar 2024.pdf,1095
F00032,NxLite,03,Cap Table & Equity,PLACED,True,0.804,False,2022-06-01,mtime,,,NxLite|03||NxLite|nxlite captable final|,,,NXLITE_CAPTABLE_FINAL.XLSX,.xlsx,6670,2022-06-01,9d9071ad0c839cda774a41570b9ce136a48357df8a90dbb4b7866b42e152117a,NxLite,company,origin-folder,Cap Table & Equity — Ownership % (FD),Option Pool (unissued)=640000@Summary!C6; Fully diluted shares=6400000@Summary!C8; Pre-money valuation=14000000@Summary!C9; Post-money valuation=18000000@Summary!C10,name~'captable'->+1 | content:'fully diluted'->+2 | content:'ownership %'->+2 | ext:.xlsx->+1 | method:baseline,,,,NxLite/NXLITE_CAPTABLE_FINAL.XLSX,COMPANIES/NxLite/03_Cap_Table_and_Equity/NXLITE_CAPTABLE_FINAL.XLSX,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/NxLite/NXLITE_CAPTABLE_FINAL.XLSX,532
F00033,NxLite,07,Monitoring & Investor Updates,PLACED,True,0.9,False,2024-02-01,filename,confidential,,NxLite|07|confidential|NxLite|nxlite investor update february 2024|2024-02-01,,,NxLite investor update February 2024.pdf,.pdf,2471,2024-02-29,e19fe052c74a32504e49734879b3815ef0350ee232dc9b713863f4b89080ebda,NxLite,company,origin-folder,Monitoring & Investor Updates — NxLite — Investor Update,,name:'investor update'->+3 | name~'update'->+1 | content:'investor update'->+2 | content:'this month'->+2 | method:baseline,,,,NxLite/NxLite investor update February 2024.pdf,COMPANIES/NxLite/07_Monitoring_and_Investor_Updates/NxLite investor update February 2024.pdf,/Users/jackzawadzki/Downloads/VoLo-Analysis-Tool/dataroom-organizer/sample_drive/NxLite/NxLite investor update February 2024.pdf,1101
